au_1_left, au_1_right, au_2_left, au_2_right, au_4_left, au_4_right, au_5, au_6, au_7, au_10, au_12_left, au_12_right, au_25, au_26, au_45_left, au_45_rightframe,,name, sadness, neutral, contempt, disgust, anger, surprise, fear, happiness
0.55,0.55,0.2,0.2,0.1,0.1,0.05,0.1,0,0.1,0.55,0.55,0.1,0.2,0.05,0.05,796,frame.00796.jpg,0.008629845,0.832127,0.011703103,0.000234793,0.000722219,0.030280912,0.001228632,0.115073495
0.55,0.55,0.2,0.2,0.1,0.1,0.05,0.1,0,0.1,0.55,0.55,0.1,0.2,0.05,0.05,797,frame.00797.jpg,0.008629845,0.832127,0.011703103,0.000234793,0.000722219,0.030280912,0.001228632,0.115073495
0.310099,0.310099,0.102856,0.102856,0.411042,0.411042,0.0202654,0.476427,0.0217948,0.0405308,0.440867,0.440867,0.105915,0.102856,0.0420602,0.0420602,798,frame.00798.jpg,0.022579392,0.7089405,0.015089464,0.000953507,0.002284988,0.146666318,0.01186605,0.091619775
0.183977,0.183977,0.0460796,0.0460796,0.778843,0.778843,6.83E-05,0.916261,0.0458062,0.000136675,0.458814,0.458814,0.137555,0.0460796,0.0458746,0.0458746,799,frame.00799.jpg,0.003897483,0.899946451,0.010578002,0.000145071,0.001149942,0.002469157,8.45E-05,0.08172936
0.2,0.2,0.05,0.05,0.85,0.85,0,1,0.05,0,0.5,0.5,0.15,0.05,0.05,0.05,800,frame.00800.jpg,0.003296072,0.878412068,0.013491436,0.000276438,0.002118809,0.002398703,7.25E-05,0.09993399
0.2,0.2,0.05,0.05,0.85,0.85,0,1,0.05,0,0.5,0.5,0.15,0.05,0.05,0.05,801,frame.00801.jpg,0.003296072,0.878412068,0.013491436,0.000276438,0.002118809,0.002398703,7.25E-05,0.09993399
0.2,0.2,0.05,0.05,0.85,0.85,0,1,0.05,0,0.5,0.5,0.15,0.05,0.05,0.05,802,frame.00802.jpg,0.003296072,0.878412068,0.013491436,0.000276438,0.002118809,0.002398703,7.25E-05,0.09993399
0.175297,0.175297,0.0421389,0.0421389,0.711459,0.711459,0.00122566,0.830522,0.0415261,0.000612831,0.426292,0.426292,0.126417,0.0531699,0.0433646,0.0433646,803,frame.00803.jpg,0.002201058,0.77616787,0.011488654,0.000141202,0.000537804,0.003368089,8.80E-05,0.206007332
0.539426,0.539426,0.0392282,0.0392282,0.388688,0.388688,0.0695479,0.0890855,0.00445428,0.0347739,0.670474,0.670474,0.117685,0.665159,0.108776,0.108776,804,frame.00804.jpg,0.06291552,0.6624383,0.016363341,0.002567853,0.004287923,0.123584792,0.020332448,0.107509837
0.748065,0.748065,0.049871,0.049871,0.448839,0.448839,0.0997419,0,0,0.049871,0.897677,0.897677,0.149613,0.947548,0.149613,0.149613,805,frame.00805.jpg,0.036688127,0.8954659,0.007764451,0.000291432,0.000646908,0.008851929,0.000890144,0.04940111
0.75,0.75,0.05,0.05,0.45,0.45,0.1,0,0,0.05,0.9,0.9,0.15,0.95,0.15,0.15,806,frame.00806.jpg,0.047402408,0.7912847,0.010324309,0.000874719,0.001770487,0.07817975,0.006334785,0.06382884
0.75,0.75,0.05,0.05,0.45,0.45,0.1,0,0,0.05,0.9,0.9,0.15,0.95,0.15,0.15,807,frame.00807.jpg,0.047402408,0.7912847,0.010324309,0.000874719,0.001770487,0.07817975,0.006334785,0.06382884
0.75,0.75,0.05,0.05,0.45,0.45,0.1,0,0,0.05,0.9,0.9,0.15,0.95,0.15,0.15,808,frame.00808.jpg,0.047402408,0.7912847,0.010324309,0.000874719,0.001770487,0.07817975,0.006334785,0.06382884
0.749689,0.749689,0.0499793,0.0499793,0.449813,0.449813,0.0999585,0,0,0.0499793,0.899626,0.899626,0.149938,0.949606,0.149938,0.149938,809,frame.00809.jpg,0.055031374,0.8124664,0.013198401,0.001076407,0.001480738,0.010247291,0.001659566,0.104839832
0.351559,0.351559,0.112303,0.112303,0.259245,0.259245,0.0635741,0.169977,0.00894617,0.0317871,0.590059,0.590059,0.0774688,0.469761,0.2385,0.2385,810,frame.00810.jpg,0.03133669,0.753165841,0.021165403,0.004288545,0.005917419,0.012490756,0.002273922,0.169361413
0.0424357,0.0424357,0.424357,0.424357,0.254614,0.254614,0.0848714,0.806278,0.0424357,0.0424357,0.848714,0.848714,0.0424357,0.169743,0.806278,0.806278,811,frame.00811.jpg,0.003597596,0.7729708,0.019814195,0.000629885,0.000767827,0.00343586,7.45E-05,0.198709369
0.05,0.05,0.5,0.5,0.3,0.3,0.1,0.95,0.05,0.05,1,1,0.05,0.2,0.95,0.95,812,frame.00812.jpg,0.002590987,0.7708712,0.015614988,0.000344192,0.00050643,0.005226068,6.05E-05,0.2047856
0.05,0.05,0.5,0.5,0.3,0.3,0.1,0.95,0.05,0.05,1,1,0.05,0.2,0.95,0.95,813,frame.00813.jpg,0.002590987,0.7708712,0.015614988,0.000344192,0.00050643,0.005226068,6.05E-05,0.2047856
0.05,0.05,0.5,0.5,0.3,0.3,0.1,0.95,0.05,0.05,1,1,0.05,0.2,0.95,0.95,814,frame.00814.jpg,0.002590987,0.7708712,0.015614988,0.000344192,0.00050643,0.005226068,6.05E-05,0.2047856
0.05,0.05,0.5,0.5,0.3,0.3,0.1,0.95,0.05,0.05,1,1,0.05,0.2,0.95,0.95,815,frame.00815.jpg,0.002590987,0.7708712,0.015614988,0.000344192,0.00050643,0.005226068,6.05E-05,0.2047856
0.05,0.05,0.5,0.5,0.3,0.3,0.1,0.95,0.05,0.05,1,1,0.05,0.2,0.95,0.95,816,frame.00816.jpg,0.002590987,0.7708712,0.015614988,0.000344192,0.00050643,0.005226068,6.05E-05,0.2047856
0.0895154,0.0895154,0.588246,0.588246,0.230185,0.230185,0.34783,0.534545,0.289005,0.319696,0.777514,0.777514,0.335041,0.373407,0.810761,0.810761,817,frame.00817.jpg,0.0047636,0.804201543,0.024848282,0.000587172,0.001059067,0.001265157,4.65E-05,0.163228646
0.171043,0.171043,0.864301,0.864301,0.18013,0.18013,0.807454,0.034533,0.721024,0.805637,0.628638,0.628638,0.847943,0.726477,0.796046,0.796046,818,frame.00818.jpg,0.003906909,0.7429658,0.038051166,0.001562674,0.002775605,0.004595227,8.18E-05,0.206060782
0.2,0.2,1,1,0.2,0.2,0.95,0,0.85,0.95,0.7,0.7,1,0.85,0.9,0.9,819,frame.00819.jpg,0.00467558,0.7388627,0.035062604,0.001718531,0.002392573,0.005669832,9.70E-05,0.211521119
0.2,0.2,1,1,0.2,0.2,0.95,0,0.85,0.95,0.7,0.7,1,0.85,0.9,0.9,820,frame.00820.jpg,0.00467558,0.7388627,0.035062604,0.001718531,0.002392573,0.005669832,9.70E-05,0.211521119
0.2,0.2,1,1,0.2,0.2,0.95,0,0.85,0.95,0.7,0.7,1,0.85,0.9,0.9,821,frame.00821.jpg,0.00467558,0.7388627,0.035062604,0.001718531,0.002392573,0.005669832,9.70E-05,0.211521119
0.2,0.2,1,1,0.2,0.2,0.95,0,0.85,0.95,0.7,0.7,1,0.85,0.9,0.9,822,frame.00822.jpg,0.00467558,0.7388627,0.035062604,0.001718531,0.002392573,0.005669832,9.70E-05,0.211521119
0.196368,0.196368,0.98184,0.98184,0.196368,0.196368,0.932748,0,0.834564,0.932748,0.687288,0.687288,0.98184,0.834564,0.883656,0.883656,823,frame.00823.jpg,0.009072578,0.8912976,0.03195095,0.0016826,0.005885583,0.006913786,0.000183476,0.053013455
0.331446,0.331446,0.584699,0.584699,0.176007,0.176007,0.39303,0.0466317,0.662537,0.439662,0.491672,0.491672,0.42926,0.444922,0.403432,0.403432,824,frame.00824.jpg,0.006227007,0.8399725,0.029967126,0.00036739,0.000783354,0.001011265,4.30E-05,0.121628381
0.719927,0.719927,0.49495,0.49495,0.269973,0.269973,0,0.134986,0.899909,0.134986,0.584941,0.584941,0.0449955,0.269973,0.0899909,0.0899909,825,frame.00825.jpg,0.011668782,0.802909255,0.023860224,0.000533622,0.001519062,0.000667439,7.09E-05,0.158770725
0.8,0.8,0.55,0.55,0.3,0.3,0,0.15,1,0.15,0.65,0.65,0.05,0.3,0.1,0.1,826,frame.00826.jpg,0.02206137,0.8510885,0.019947767,0.000505564,0.00157801,0.000593441,8.26E-05,0.104142733
0.8,0.8,0.55,0.55,0.3,0.3,0,0.15,1,0.15,0.65,0.65,0.05,0.3,0.1,0.1,827,frame.00827.jpg,0.02206137,0.8510885,0.019947767,0.000505564,0.00157801,0.000593441,8.26E-05,0.104142733
0.8,0.8,0.55,0.55,0.3,0.3,0,0.15,1,0.15,0.65,0.65,0.05,0.3,0.1,0.1,828,frame.00828.jpg,0.02206137,0.8510885,0.019947767,0.000505564,0.00157801,0.000593441,8.26E-05,0.104142733
0.8,0.8,0.55,0.55,0.3,0.3,0,0.15,1,0.15,0.65,0.65,0.05,0.3,0.1,0.1,829,frame.00829.jpg,0.02206137,0.8510885,0.019947767,0.000505564,0.00157801,0.000593441,8.26E-05,0.104142733
0.593586,0.593586,0.48437,0.48437,0.270967,0.270967,0.0446511,0.0982742,0.585704,0.0982742,0.659033,0.659033,0.0277968,0.419804,0.0704774,0.0704774,830,frame.00830.jpg,0.008566774,0.8240241,0.0115113,0.000614791,0.001822389,0.001735253,0.00018916,0.151536226
0.447256,0.447256,0.528224,0.528224,0.3077,0.3077,0.129211,0.0461738,0.10683,0.0461738,0.874856,0.874856,0.00103447,0.738404,0.0451394,0.0451394,831,frame.00831.jpg,0.003318249,0.6818901,0.011356546,0.000367605,0.001088061,0.07734649,0.001203443,0.223429561
0.5,0.5,0.6,0.6,0.35,0.35,0.15,0.05,0.1,0.05,1,1,0,0.85,0.05,0.05,832,frame.00832.jpg,0.00548367,0.6038827,0.017853972,0.000633577,0.001419955,0.06587396,0.001973129,0.302879065
0.5,0.5,0.6,0.6,0.35,0.35,0.15,0.05,0.1,0.05,1,1,0,0.85,0.05,0.05,833,frame.00833.jpg,0.00548367,0.6038827,0.017853972,0.000633577,0.001419955,0.06587396,0.001973129,0.302879065
0.5,0.5,0.6,0.6,0.35,0.35,0.15,0.05,0.1,0.05,1,1,0,0.85,0.05,0.05,834,frame.00834.jpg,0.00548367,0.6038827,0.017853972,0.000633577,0.001419955,0.06587396,0.001973129,0.302879065
0.5,0.5,0.6,0.6,0.35,0.35,0.15,0.05,0.1,0.05,1,1,0,0.85,0.05,0.05,835,frame.00835.jpg,0.00548367,0.6038827,0.017853972,0.000633577,0.001419955,0.06587396,0.001973129,0.302879065
0.5,0.5,0.6,0.6,0.35,0.35,0.15,0.05,0.1,0.05,1,1,0,0.85,0.05,0.05,836,frame.00836.jpg,0.00548367,0.6038827,0.017853972,0.000633577,0.001419955,0.06587396,0.001973129,0.302879065
0.399985,0.399985,0.205253,0.205253,0.501299,0.501299,0.127627,0.0934179,0.517528,0.0171045,0.545592,0.545592,0.0763135,0.697781,0.0934179,0.0934179,837,frame.00837.jpg,0.00650291,0.7975149,0.009772297,0.000572419,0.001749587,0.005075001,0.000283958,0.17852892
0.448918,0.448918,0,0,0.748197,0.748197,0.149639,0.149639,0.947717,0,0.399039,0.399039,0.149639,0.798077,0.149639,0.149639,838,frame.00838.jpg,0.012052993,0.801439464,0.020971056,0.00181695,0.003886391,0.004893672,0.000207502,0.154732
0.45,0.45,0,0,0.75,0.75,0.15,0.15,0.95,0,0.4,0.4,0.15,0.8,0.15,0.15,839,frame.00839.jpg,0.008392114,0.8022048,0.021930661,0.00110984,0.002606299,0.003117681,0.00011843,0.160520166
0.45,0.45,0,0,0.75,0.75,0.15,0.15,0.95,0,0.4,0.4,0.15,0.8,0.15,0.15,840,frame.00840.jpg,0.008392114,0.8022048,0.021930661,0.00110984,0.002606299,0.003117681,0.00011843,0.160520166
0.421057,0.421057,0,0,0.701762,0.701762,0.140352,0.140352,0.888898,0,0.374273,0.374273,0.140352,0.748546,0.140352,0.140352,841,frame.00841.jpg,0.007723359,0.8135325,0.016025089,0.000880277,0.001909224,0.003081724,0.000148963,0.156698868
0.291801,0.291801,0.412001,0.412001,0.290144,0.290144,0.617173,0.0580288,0.71085,0.0588573,0.252839,0.252839,0.116886,0.24082,0.0874574,0.0874574,842,frame.00842.jpg,0.002633298,0.8676979,0.013643554,0.000118226,0.000564139,0.000536176,2.05E-05,0.11478626
0.343721,0.343721,0.687443,0.687443,0.245515,0.245515,0.982061,0.049103,0.883855,0.0982061,0.294618,0.294618,0.147309,0.147309,0.0982061,0.0982061,843,frame.00843.jpg,0.002059986,0.819061,0.01253153,9.03E-05,0.000380329,0.000615122,1.41E-05,0.165247738
0.35,0.35,0.7,0.7,0.25,0.25,1,0.05,0.9,0.1,0.3,0.3,0.15,0.15,0.1,0.1,844,frame.00844.jpg,0.0027139,0.8896805,0.013217446,0.000113376,0.000533144,0.000394809,1.37E-05,0.093333125
0.35,0.35,0.7,0.7,0.25,0.25,1,0.05,0.9,0.1,0.3,0.3,0.15,0.15,0.1,0.1,845,frame.00845.jpg,0.0027139,0.8896805,0.013217446,0.000113376,0.000533144,0.000394809,1.37E-05,0.093333125
0.35,0.35,0.7,0.7,0.25,0.25,1,0.05,0.9,0.1,0.3,0.3,0.15,0.15,0.1,0.1,846,frame.00846.jpg,0.0027139,0.8896805,0.013217446,0.000113376,0.000533144,0.000394809,1.37E-05,0.093333125
0.349627,0.349627,0.699253,0.699253,0.249733,0.249733,0.998933,0.0499467,0.89904,0.0998933,0.29968,0.29968,0.14984,0.14984,0.0998933,0.0998933,847,frame.00847.jpg,0.001950759,0.8125251,0.015166248,0.000104946,0.000391244,0.000765097,2.32E-05,0.169073418
0.304285,0.304285,0.626719,0.626719,0.258829,0.258829,0.817534,0.385696,0.753929,0.0454567,0.426744,0.426744,0.0863334,0.0863334,0.390276,0.390276,848,frame.00848.jpg,0.00084629,0.65274334,0.010923859,5.57E-05,0.000105064,0.000465353,6.23E-06,0.334854126
0.346858,0.346858,0.736511,0.736511,0.345571,0.345571,0.868754,0.856529,0.824673,0.0012868,0.688569,0.688569,0.0447245,0.0447245,0.814379,0.814379,849,frame.00849.jpg,0.009183506,0.8078874,0.024218287,0.000452816,0.000948581,0.00144624,8.45E-05,0.155778646
0.4,0.4,0.85,0.85,0.4,0.4,1,1,0.95,0,0.8,0.8,0.05,0.05,0.95,0.95,850,frame.00850.jpg,0.003649742,0.6710459,0.044952385,0.000206115,0.00028612,0.00032075,1.24E-05,0.2795266
0.4,0.4,0.85,0.85,0.4,0.4,1,1,0.95,0,0.8,0.8,0.05,0.05,0.95,0.95,851,frame.00851.jpg,0.003649742,0.6710459,0.044952385,0.000206115,0.00028612,0.00032075,1.24E-05,0.2795266
0.4,0.4,0.85,0.85,0.4,0.4,1,1,0.95,0,0.8,0.8,0.05,0.05,0.95,0.95,852,frame.00852.jpg,0.003649742,0.6710459,0.044952385,0.000206115,0.00028612,0.00032075,1.24E-05,0.2795266
0.4,0.4,0.85,0.85,0.4,0.4,1,1,0.95,0,0.8,0.8,0.05,0.05,0.95,0.95,853,frame.00853.jpg,0.003649742,0.6710459,0.044952385,0.000206115,0.00028612,0.00032075,1.24E-05,0.2795266
0.4,0.4,0.85,0.85,0.4,0.4,1,1,0.95,0,0.8,0.8,0.05,0.05,0.95,0.95,854,frame.00854.jpg,0.003649742,0.6710459,0.044952385,0.000206115,0.00028612,0.00032075,1.24E-05,0.2795266
0.376537,0.376537,0.80014,0.80014,0.376537,0.376537,0.941341,0.941341,0.894274,0,0.753073,0.753073,0.0470671,0.0470671,0.894274,0.894274,855,frame.00855.jpg,0.002868633,0.723296344,0.014820102,0.000152839,0.000314691,0.000574032,2.22E-05,0.25795114
0.629003,0.629003,0.588381,0.588381,0.316936,0.316936,0.253317,0.735602,0.724354,0.567394,0.747352,0.747352,0.0112474,0.408423,0.242069,0.242069,856,frame.00856.jpg,0.003708162,0.802543461,0.022121478,0.00049991,0.001170602,0.001049535,5.04E-05,0.1688565
0.923134,0.923134,0.680204,0.680204,0.388688,0.388688,0.048586,0.874548,0.874548,0.97172,0.97172,0.97172,0,0.680204,0.048586,0.048586,857,frame.00857.jpg,0.021134583,0.852150738,0.034319542,0.000947208,0.002826156,0.001527398,0.000151553,0.08694283
0.95,0.95,0.7,0.7,0.4,0.4,0.05,0.9,0.9,1,1,1,0,0.7,0.05,0.05,858,frame.00858.jpg,0.021557184,0.8601507,0.029520303,0.001771135,0.00362447,0.002718385,0.000212272,0.080445565
0.95,0.95,0.7,0.7,0.4,0.4,0.05,0.9,0.9,1,1,1,0,0.7,0.05,0.05,859,frame.00859.jpg,0.021557184,0.8601507,0.029520303,0.001771135,0.00362447,0.002718385,0.000212272,0.080445565
0.95,0.95,0.7,0.7,0.4,0.4,0.05,0.9,0.9,1,1,1,0,0.7,0.05,0.05,860,frame.00860.jpg,0.021557184,0.8601507,0.029520303,0.001771135,0.00362447,0.002718385,0.000212272,0.080445565
0.95,0.95,0.7,0.7,0.4,0.4,0.05,0.9,0.9,1,1,1,0,0.7,0.05,0.05,861,frame.00861.jpg,0.021557184,0.8601507,0.029520303,0.001771135,0.00362447,0.002718385,0.000212272,0.080445565
0.818944,0.818944,0.68843,0.68843,0.447887,0.447887,0.0591649,0.734347,0.842435,0.916258,0.878109,0.878109,0.0190743,0.573985,0.0591649,0.0591649,862,frame.00862.jpg,0.009220641,0.868262231,0.026300877,0.00087804,0.003773646,0.001965355,0.000119445,0.08947975
0.435604,0.435604,0.855478,0.855478,0.831554,0.831554,0.123936,0.151738,0.831445,0.799437,0.55954,0.55954,0.119948,0.135788,0.123936,0.123936,863,frame.00863.jpg,0.014763389,0.878625453,0.02965392,0.00176051,0.00946648,0.002607934,0.000240765,0.062881544
0.45,0.45,1,1,1,1,0.15,0.1,0.95,0.9,0.6,0.6,0.15,0.1,0.15,0.15,864,frame.00864.jpg,0.013312151,0.907389164,0.030059477,0.001134167,0.006927037,0.001166026,0.000115774,0.039896194
0.45,0.45,1,1,1,1,0.15,0.1,0.95,0.9,0.6,0.6,0.15,0.1,0.15,0.15,865,frame.00865.jpg,0.013312151,0.907389164,0.030059477,0.001134167,0.006927037,0.001166026,0.000115774,0.039896194
0.45,0.45,1,1,1,1,0.15,0.1,0.95,0.9,0.6,0.6,0.15,0.1,0.15,0.15,866,frame.00866.jpg,0.013312151,0.907389164,0.030059477,0.001134167,0.006927037,0.001166026,0.000115774,0.039896194
0.45,0.45,1,1,1,1,0.15,0.1,0.95,0.9,0.6,0.6,0.15,0.1,0.15,0.15,867,frame.00867.jpg,0.013312151,0.907389164,0.030059477,0.001134167,0.006927037,0.001166026,0.000115774,0.039896194
0.449012,0.449012,0.997805,0.997805,0.997805,0.997805,0.149671,0.0997805,0.947915,0.898024,0.598683,0.598683,0.149671,0.0997805,0.149671,0.149671,868,frame.00868.jpg,0.013618779,0.9132123,0.027404299,0.000655858,0.004846677,0.000917286,8.41E-05,0.03926076
0.452326,0.452326,0.758795,0.758795,0.612272,0.612272,0.118215,0.0690418,0.582636,0.728825,0.531468,0.531468,0.264737,0.225332,0.254969,0.254969,869,frame.00869.jpg,0.013526296,0.8762667,0.018553607,0.000675416,0.002234238,0.002147759,0.000149092,0.086446896
0.775266,0.775266,0.698927,0.698927,0.0900071,0.0900071,0.123107,0.0414764,0.0895662,0.819829,0.735994,0.735994,0.732026,0.690991,0.691432,0.691432,870,frame.00870.jpg,0.027446084,0.8511239,0.023052683,0.001726007,0.001586912,0.003464446,0.000416286,0.09118365
0.95,0.95,0.85,0.85,0.1,0.1,0.15,0.05,0.1,1,0.9,0.9,0.9,0.85,0.85,0.85,871,frame.00871.jpg,0.03381172,0.8348585,0.038508285,0.002229266,0.001889939,0.001919904,0.000264368,0.08651805
0.95,0.95,0.85,0.85,0.1,0.1,0.15,0.05,0.1,1,0.9,0.9,0.9,0.85,0.85,0.85,872,frame.00872.jpg,0.03381172,0.8348585,0.038508285,0.002229266,0.001889939,0.001919904,0.000264368,0.08651805
0.95,0.95,0.85,0.85,0.1,0.1,0.15,0.05,0.1,1,0.9,0.9,0.9,0.85,0.85,0.85,873,frame.00873.jpg,0.03381172,0.8348585,0.038508285,0.002229266,0.001889939,0.001919904,0.000264368,0.08651805
0.95,0.95,0.85,0.85,0.1,0.1,0.15,0.05,0.1,1,0.9,0.9,0.9,0.85,0.85,0.85,874,frame.00874.jpg,0.03381172,0.8348585,0.038508285,0.002229266,0.001889939,0.001919904,0.000264368,0.08651805
0.932115,0.932115,0.833998,0.833998,0.0981174,0.0981174,0.147176,0.0490587,0.0981174,0.981174,0.883057,0.883057,0.883057,0.833998,0.833998,0.833998,875,frame.00875.jpg,0.036991663,0.830082238,0.03239676,0.001877014,0.001370985,0.002046388,0.000269661,0.09496527
0.469379,0.469379,0.26979,0.26979,0.112239,0.112239,0.619666,0.0415611,0.0540056,0.33624,0.253118,0.253118,0.806334,0.764772,0.298906,0.298906,876,frame.00876.jpg,0.010439907,0.9400457,0.009177425,0.000364426,0.001628171,0.002142711,0.000149312,0.03605234
0.395479,0.395479,0.0988697,0.0988697,0.148305,0.148305,0.988697,0.0494349,0.0494349,0.148305,0.0494349,0.0494349,0.988697,0.939262,0.148305,0.148305,877,frame.00877.jpg,0.028585432,0.890541434,0.010352069,0.002773861,0.005119819,0.026918886,0.002632797,0.0330757
0.4,0.4,0.1,0.1,0.15,0.15,1,0.05,0.05,0.15,0.05,0.05,1,0.95,0.15,0.15,878,frame.00878.jpg,0.061882008,0.7844321,0.00879407,0.003512859,0.009695551,0.09636311,0.015202197,0.0201181
0.4,0.4,0.1,0.1,0.15,0.15,1,0.05,0.05,0.15,0.05,0.05,1,0.95,0.15,0.15,879,frame.00879.jpg,0.061882008,0.7844321,0.00879407,0.003512859,0.009695551,0.09636311,0.015202197,0.0201181
0.376775,0.376775,0.1487,0.1487,0.234835,0.234835,0.779892,0.0507797,0.0448872,0.122876,0.086135,0.086135,0.897743,0.758575,0.116984,0.116984,880,frame.00880.jpg,0.009336921,0.923523068,0.007624208,0.000287554,0.000793227,0.009072589,0.000372428,0.048989996
0.471634,0.471634,0.499343,0.499343,0.831487,0.831487,0.0450906,0.0847268,0.0434907,0.0479998,0.332144,0.332144,0.869814,0.166545,0.0067636,0.0067636,881,frame.00881.jpg,0.021946775,0.776897,0.019025657,0.00099231,0.002250144,0.102846578,0.008199065,0.06784244
0.55,0.55,0.6,0.6,1,1,0,0.1,0.05,0.05,0.4,0.4,1,0.15,0,0,882,frame.00882.jpg,0.07570822,0.6907207,0.016361749,0.002485587,0.005904819,0.1368428,0.03545709,0.036519054
0.55,0.55,0.6,0.6,1,1,0,0.1,0.05,0.05,0.4,0.4,1,0.15,0,0,883,frame.00883.jpg,0.07570822,0.6907207,0.016361749,0.002485587,0.005904819,0.1368428,0.03545709,0.036519054
0.55,0.55,0.6,0.6,1,1,0,0.1,0.05,0.05,0.4,0.4,1,0.15,0,0,884,frame.00884.jpg,0.07570822,0.6907207,0.016361749,0.002485587,0.005904819,0.1368428,0.03545709,0.036519054
0.55,0.55,0.6,0.6,1,1,0,0.1,0.05,0.05,0.4,0.4,1,0.15,0,0,885,frame.00885.jpg,0.07570822,0.6907207,0.016361749,0.002485587,0.005904819,0.1368428,0.03545709,0.036519054
0.40227,0.40227,0.51294,0.51294,0.82344,0.82344,0.0257399,0.07548,0.04203,0.0591899,0.27618,0.27618,0.68616,0.263369,0.154439,0.154439,886,frame.00886.jpg,0.025556812,0.8008081,0.018183537,0.004270186,0.010601772,0.059405703,0.00867884,0.07249506
0.181486,0.181486,0.540414,0.540414,0.755308,0.755308,0.118949,0.0438111,0.0417304,0.12103,0.0562953,0.0562953,0.120913,0.759586,0.713694,0.713694,887,frame.00887.jpg,0.035899047,0.8722146,0.019682482,0.003483869,0.012373483,0.007843432,0.000842437,0.047660667
0.2,0.2,0.65,0.65,0.9,0.9,0.15,0.05,0.05,0.15,0.05,0.05,0.1,0.95,0.9,0.9,888,frame.00888.jpg,0.05796578,0.8624378,0.022318494,0.006453634,0.02128543,0.006156274,0.00111977,0.022262817
0.2,0.2,0.65,0.65,0.9,0.9,0.15,0.05,0.05,0.15,0.05,0.05,0.1,0.95,0.9,0.9,889,frame.00889.jpg,0.05796578,0.8624378,0.022318494,0.006453634,0.02128543,0.006156274,0.00111977,0.022262817
0.2,0.2,0.65,0.65,0.9,0.9,0.15,0.05,0.05,0.15,0.05,0.05,0.1,0.95,0.9,0.9,890,frame.00890.jpg,0.05796578,0.8624378,0.022318494,0.006453634,0.02128543,0.006156274,0.00111977,0.022262817
0.2,0.2,0.65,0.65,0.9,0.9,0.15,0.05,0.05,0.15,0.05,0.05,0.1,0.95,0.9,0.9,891,frame.00891.jpg,0.05796578,0.8624378,0.022318494,0.006453634,0.02128543,0.006156274,0.00111977,0.022262817
0.2,0.2,0.65,0.65,0.9,0.9,0.15,0.05,0.05,0.15,0.05,0.05,0.1,0.95,0.9,0.9,892,frame.00892.jpg,0.05796578,0.8624378,0.022318494,0.006453634,0.02128543,0.006156274,0.00111977,0.022262817
0.196159,0.196159,0.602839,0.602839,0.834896,0.834896,0.149495,0.0479314,0.0466646,0.150128,0.0580655,0.0580655,0.0926958,0.88156,0.828562,0.828562,893,frame.00893.jpg,0.08031723,0.8638384,0.015945038,0.003791973,0.011559831,0.002719671,0.000720423,0.02110747
0.744994,0.744994,0.330393,0.330393,0.469218,0.469218,0.701953,0.119418,0.0430404,0.740142,0.730439,0.730439,0.0478921,0.512258,0.0873297,0.0873297,894,frame.00894.jpg,0.09524925,0.760219,0.01264973,0.001791865,0.002968016,0.084817044,0.01519684,0.027108276
0.948293,0.948293,0.349371,0.349371,0.499101,0.499101,0.898383,0.14973,0.0499101,0.948293,0.948293,0.948293,0.0499101,0.549012,0,0,895,frame.00895.jpg,0.10019353,0.754158437,0.015688613,0.002199046,0.003534272,0.065529265,0.019355696,0.03934113
0.95,0.95,0.35,0.35,0.5,0.5,0.9,0.15,0.05,0.95,0.95,0.95,0.05,0.55,0,0,896,frame.00896.jpg,0.110095643,0.681953,0.02030326,0.005503871,0.00642456,0.08948536,0.02482762,0.061406683
0.95,0.95,0.35,0.35,0.5,0.5,0.9,0.15,0.05,0.95,0.95,0.95,0.05,0.55,0,0,897,frame.00897.jpg,0.110095643,0.681953,0.02030326,0.005503871,0.00642456,0.08948536,0.02482762,0.061406683
0.95,0.95,0.35,0.35,0.5,0.5,0.9,0.15,0.05,0.95,0.95,0.95,0.05,0.55,0,0,898,frame.00898.jpg,0.110095643,0.681953,0.02030326,0.005503871,0.00642456,0.08948536,0.02482762,0.061406683
0.941109,0.941109,0.346724,0.346724,0.49532,0.49532,0.891577,0.148596,0.049532,0.941109,0.941109,0.941109,0.049532,0.544852,0,0,899,frame.00899.jpg,0.101056553,0.7297183,0.015689232,0.002100502,0.003132724,0.09860611,0.029587137,0.020109402
0.549762,0.549762,0.2624,0.2624,0.417348,0.417348,0.439791,0.364904,0.337423,0.742221,0.549762,0.549762,0.0399851,0.42234,0.052489,0.052489,900,frame.00900.jpg,0.01904703,0.909070432,0.018534506,0.001007227,0.003743593,0.005302179,0.000600559,0.04269448
0.312012,0.312012,0.267439,0.267439,0.490305,0.490305,0.0891463,0.757744,0.802317,0.802317,0.312012,0.312012,0.0445732,0.445732,0.13372,0.13372,901,frame.00901.jpg,0.007937844,0.8698732,0.029023023,0.000560569,0.002140247,0.000936706,6.31E-05,0.08946535
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,frame.00902.jpg,0.001708343,0.642899632,0.006293348,0.000223094,0.000805176,0.22011669,0.001606313,0.126347423
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903,frame.00903.jpg,0.001708343,0.642899632,0.006293348,0.000223094,0.000805176,0.22011669,0.001606313,0.126347423
