au_1_left,au_1_right,au_2_left,au_2_right,au_4_left,au_4_right,au_5,au_6,au_7,au_10,au_12_left,au_12_right,au_25,au_26,au_45_left,au_45_right,frame,name, sadness, neutral, contempt, disgust, anger, surprise, fear, happiness
0.456009,0.558733,0.215272,0.190436,0.368926,0.146894,0.283964,0.315245,0.615164,0.602589,0.368611,0.324755,0.0561169,0.187056,0.431173,0.509061,7159,frame.07159.jpg,0.005874665,0.892654836,0.016788818,0.000134708,0.000237331,0.000213897,1.19E-05,0.084083825
0.55,0.95,0.45,0.3,0.15,0.1,0.55,0.55,0.85,0.9,0.4,0.45,0.15,0.5,0.4,0.65,7160,frame.07160.jpg,0.025580904,0.918109953,0.028166004,0.000725533,0.001338552,0.000447712,6.33E-05,0.02556805
0.536155,0.626549,0.0932878,0.0846062,0.378518,0.610975,0.0990755,0.435291,0.217303,0.152954,0.325745,0.126909,0.311275,0.634126,0.527474,0.407457,7161,frame.07161.jpg,0.08135886,0.856568754,0.02596933,0.001539385,0.003475476,0.001239581,0.000316067,0.029532533
0.75,0.85,0.1,0.1,0.55,0.9,0.1,0.6,0.25,0.15,0.45,0.15,0.45,0.9,0.75,0.55,7162,frame.07162.jpg,0.182243273,0.7797125,0.013013333,0.002456975,0.003746921,0.0026899,0.000876844,0.01526025
0.504744,0.320434,0.155981,0.527209,0.471202,0.382957,0.558144,0.131562,0.529164,0.24944,0.315221,0.280375,0.500834,0.197343,0.53568,0.34746,7163,frame.07163.jpg,0.006347446,0.829604149,0.021494031,0.000185875,0.000243869,0.000345127,1.68E-05,0.141762689
0.8,0.5,0.25,0.85,0.75,0.6,0.9,0.2,0.85,0.4,0.5,0.45,0.8,0.3,0.85,0.55,7164,frame.07164.jpg,0.02085474,0.849252,0.024973188,0.000479484,0.001243994,0.000373329,4.87E-05,0.102774635
0.613241,0.387111,0.0708145,0.492389,0.181758,0.51363,0.586333,0.406464,0.492389,0.506074,0.295055,0.13974,0.367759,0.164759,0.61513,0.603797,7165,frame.07165.jpg,0.01641325,0.9317714,0.016589422,0.000148029,0.000320902,0.000202881,1.72E-05,0.034537
0.95,0.6,0.1,0.75,0.25,0.8,0.9,0.65,0.75,0.8,0.45,0.2,0.55,0.25,0.95,0.95,7166,frame.07166.jpg,0.056566507,0.898455143,0.022342712,0.000474134,0.001438495,0.000342202,7.37E-05,0.0203071
0.133343,0.233351,0.0333358,0.633381,0.233351,0.0333358,0.333358,0.266687,0.666717,0,0.566709,0.233351,0.566709,0.633381,0.0666717,0.40003,7167,frame.07167.jpg,0.000922797,0.7335523,0.008222654,0.000111876,0.000241086,0.00238951,2.18E-05,0.25453797
0.2,0.35,0.05,0.95,0.35,0.05,0.5,0.4,1,0,0.85,0.35,0.85,0.95,0.1,0.6,7168,frame.07168.jpg,0.000973416,0.6991323,0.01511643,0.000347967,0.000480712,0.002022712,2.17E-05,0.281904727
0.299416,0.171095,0.128321,0.812701,0.0427738,0.556059,0.855475,0.68438,0,0.34219,0.256643,0.34219,0.256643,0.470511,0.299416,0.641606,7169,frame.07169.jpg,0.00912878,0.8993563,0.017084451,0.000976672,0.001949644,0.004913654,0.000213595,0.06637692
0.35,0.2,0.15,0.95,0.05,0.65,1,0.8,0,0.4,0.3,0.4,0.3,0.55,0.35,0.75,7170,frame.07170.jpg,0.004320796,0.9314034,0.016122224,0.000225467,0.000694038,0.00093549,3.21E-05,0.04626649
0.376709,0.753418,0.235443,0.706329,0.753418,0.612152,0.612152,0.659241,0.32962,0.517975,0.0470886,0.753418,0.0941772,0.0470886,0.423798,0,7171,frame.07171.jpg,0.034470566,0.917906761,0.017009106,0.000235116,0.000869265,0.000600908,0.000101051,0.028807223
0.4,0.8,0.25,0.75,0.8,0.65,0.65,0.7,0.35,0.55,0.05,0.8,0.1,0.05,0.45,0,7172,frame.07172.jpg,0.034757245,0.8937311,0.028951364,0.000488351,0.001331069,0.000907187,0.000143181,0.0396905
0.15,0,0.95,0.4,1,0.15,0.05,0.45,0.35,0.25,0.4,0.05,0.3,0.3,1,0.45,7173,frame.07173.jpg,0.000901443,0.8388378,0.011627243,0.000190049,0.000527056,0.001305013,1.42E-05,0.146597221
0.15,0,0.95,0.4,1,0.15,0.05,0.45,0.35,0.25,0.4,0.05,0.3,0.3,1,0.45,7174,frame.07174.jpg,0.000901443,0.8388378,0.011627243,0.000190049,0.000527056,0.001305013,1.42E-05,0.146597221
0.3,0.55,0.35,0.55,0.15,1,0.85,0.2,0.9,0.8,0.2,0,0.45,0.05,0.8,1,7175,frame.07175.jpg,0.01696922,0.9387171,0.022877108,0.000242531,0.001105117,0.000273182,2.62E-05,0.019789502
0.3,0.55,0.35,0.55,0.15,1,0.85,0.2,0.9,0.8,0.2,0,0.45,0.05,0.8,1,7176,frame.07176.jpg,0.01696922,0.9387171,0.022877108,0.000242531,0.001105117,0.000273182,2.62E-05,0.019789502
0.8,0.65,0.55,0.3,0.4,0.6,0.4,0.85,0.5,0.3,0,0.5,0.7,0.5,0.45,0.2,7177,frame.07177.jpg,0.030467419,0.921299458,0.018481469,0.000383509,0.001018012,0.000327885,4.83E-05,0.027973918
0.754566,0.613085,0.518764,0.282962,0.377283,0.565924,0.377283,0.801726,0.471604,0.282962,0,0.471604,0.660245,0.471604,0.424443,0.188641,7178,frame.07178.jpg,0.015725672,0.930837,0.011644254,0.000178779,0.00042108,0.000371482,2.49E-05,0.04079688
0.75,0.2,0.9,0.25,0.55,0.3,0.15,0.45,0.3,0.1,0.9,0.35,0,0.75,0.25,0.65,7179,frame.07179.jpg,0.002591286,0.795775056,0.015956936,0.000137345,0.000185557,0.000808388,1.69E-05,0.184528515
0.660108,0.176029,0.792129,0.220036,0.484079,0.264043,0.132022,0.396065,0.264043,0.0880144,0.792129,0.30805,0,0.660108,0.220036,0.572093,7180,frame.07180.jpg,0.002375212,0.799639,0.011268406,0.000136177,0.000245314,0.001678361,3.22E-05,0.184625342
0.25,0.55,0.5,0.6,1,0.25,0.05,0.4,0,0.9,0.3,0.95,0.15,0.8,0.7,0.6,7181,frame.07181.jpg,0.026284112,0.904210746,0.023032066,0.002300446,0.004428972,0.002102279,0.000295613,0.03734575
0.0168448,0.567155,0.663179,0.0404275,0.464952,0.281893,0.632859,0.0269517,0.0993931,0.193165,0.55031,0.560976,0.275155,0.683393,0.279083,0.172952,7182,frame.07182.jpg,0.001410017,0.8159832,0.007506565,0.000163998,0.000589066,0.015574091,0.000161375,0.1586117
0,0.8,0.95,0,0.6,0.4,0.95,0,0.15,0.2,0.8,0.75,0.4,0.95,0.35,0.2,7183,frame.07183.jpg,0.003396252,0.8041149,0.015423163,0.000690763,0.00147243,0.01009947,0.000176293,0.164626732
0.0404229,0.808458,0.485075,0.444652,0.525498,0.323383,0.242537,0.444652,0.161692,0.0808458,0.606343,0,0.727612,0,0.727612,0.202114,7184,frame.07184.jpg,0.010302258,0.8407112,0.013870411,0.000155039,0.000308254,0.000362236,2.83E-05,0.134262323
0.05,1,0.6,0.55,0.65,0.4,0.3,0.55,0.2,0.1,0.75,0,0.9,0,0.9,0.25,7185,frame.07185.jpg,0.019269273,0.8602036,0.017111711,0.000162068,0.000411101,0.000169799,2.13E-05,0.102651082
0,1,0.45,0.25,0.35,0.55,0.4,0.45,0.6,0.45,0.75,0.75,0.2,0,1,0,7186,frame.07186.jpg,0.008355868,0.8177038,0.012481806,0.000131665,0.000454541,0.000441178,5.20E-05,0.160379112
0,0.988096,0.444643,0.247024,0.345833,0.543453,0.395238,0.444643,0.592857,0.444643,0.741072,0.741072,0.197619,0,0.988096,0,7187,frame.07187.jpg,0.007211935,0.850470066,0.009173954,8.69E-05,0.000293009,0.000444534,3.70E-05,0.13228263
0.25,0.2,0.4,0.25,0.9,0.1,0.75,0.35,0.65,0.1,0.95,0.95,0.65,0.5,0.45,0.7,7188,frame.07188.jpg,0.001268839,0.684109867,0.012836445,0.000100538,0.00014277,0.000546064,9.12E-06,0.300986379
0.226245,0.183875,0.349358,0.214251,0.775462,0.0879393,0.637955,0.310186,0.565209,0.0959354,0.805838,0.813834,0.566008,0.436498,0.393328,0.597984,7189,frame.07189.jpg,0.001482775,0.81201154,0.008974666,0.000120918,0.000215699,0.001831748,2.08E-05,0.175341889
0.9,0.9,0.65,0.15,0.8,0.2,0.15,0.85,0.9,0.7,0.05,0.55,0.95,0.8,0.75,0.3,7190,frame.07190.jpg,0.04656169,0.9128477,0.01633489,0.001460161,0.00384689,0.000768749,0.000217107,0.01796281
0.649616,0.0928023,0.371209,0.0928023,0.232006,0.556814,0.928023,0.139203,0.649616,0.371209,0.742419,0.139203,0.0928023,0.603215,0.0401454,0.782564,7191,frame.07191.jpg,0.006396455,0.8183259,0.017392077,0.000728491,0.00174856,0.009781243,0.000421522,0.145205766
0.7,0.1,0.4,0.1,0.25,0.6,1,0.15,0.7,0.4,0.8,0.15,0.1,0.65,0,0.8,7192,frame.07192.jpg,0.005844171,0.8230642,0.015343032,0.000625608,0.00179367,0.021521589,0.000640441,0.131167278
0.349657,0.949068,0.999019,0.54946,0.799215,0.599411,0.249755,0.999019,0.349657,0.0999019,0.349657,0.0999019,0.54946,0.449558,0.249755,0.899117,7193,frame.07193.jpg,0.036480572,0.903565645,0.020991568,0.000504304,0.00210093,0.000683987,0.000123328,0.035549656
0.348642,0.946314,0.99612,0.547866,0.796896,0.597672,0.24903,0.99612,0.348642,0.099612,0.348642,0.099612,0.547866,0.448254,0.24903,0.896508,7194,frame.07194.jpg,0.04016899,0.876356661,0.020081766,0.000617451,0.002257648,0.001152905,0.000212897,0.059151676
0.1,0.25,0.6,0.5,0.9,0.7,0.1,0.4,0.4,0.35,0.2,0.8,0.3,0.15,0.1,0.3,7195,frame.07195.jpg,0.002294799,0.8957997,0.013133428,0.000123428,0.000376263,0.000711194,2.36E-05,0.08753761
0.360496,0.406193,0.402808,0.482354,0.384191,0.396602,0.378831,0.176863,0.231868,0.124961,0.0975991,0.427067,0.384755,0.284053,0.0487996,0.201404,7196,frame.07196.jpg,0.009579186,0.8912952,0.016049188,0.000323362,0.001331584,0.010773343,0.000683369,0.0699648
0.9,0.9,0.6,0.9,0.3,0.5,0.95,0.15,0.3,0.05,0.1,0.5,0.8,0.65,0.05,0.3,7197,frame.07197.jpg,0.050768934,0.8688606,0.011543027,0.001223141,0.003421552,0.027011693,0.003719895,0.03345113
0.854814,0.807324,0.379917,0.332428,0.474896,0.522386,0.332428,0.284938,0.949793,0.427407,0.284938,0.902303,0.284938,0.522386,0.332428,0.807324,7198,frame.07198.jpg,0.06586167,0.863693953,0.034926403,0.000847138,0.001491106,0.000371425,7.58E-05,0.032732498
0.9,0.85,0.4,0.35,0.5,0.55,0.35,0.3,1,0.45,0.3,0.95,0.3,0.55,0.35,0.85,7199,frame.07199.jpg,0.023840262,0.8884165,0.019355027,0.000302855,0.000533912,0.000291023,2.78E-05,0.06723265
0.5,0.75,0.75,0.75,0,0.1,0.55,0.7,0.1,0.4,0.75,0.65,0.55,0.25,0.9,0.85,7200,frame.07200.jpg,0.000851928,0.8949887,0.010640971,3.89E-05,9.41E-05,0.000141379,2.46E-06,0.09324146
0.5,0.75,0.75,0.75,0,0.1,0.55,0.7,0.1,0.4,0.75,0.65,0.55,0.25,0.9,0.85,7201,frame.07201.jpg,0.000851928,0.8949887,0.010640971,3.89E-05,9.41E-05,0.000141379,2.46E-06,0.09324146
0.6,0.2,0.2,0.9,0.25,0.5,0.05,0.15,0.3,0.4,0.3,0.15,0.6,0.6,0.25,0.4,7202,frame.07202.jpg,0.014333408,0.9150193,0.01768352,0.000541002,0.001491294,0.001200827,8.67E-05,0.049644016
0.574505,0.191502,0.191502,0.861757,0.239377,0.478754,0.0478754,0.143626,0.287252,0.383003,0.287252,0.143626,0.574505,0.574505,0.239377,0.383003,7203,frame.07203.jpg,0.010584183,0.9276478,0.013167243,0.000694213,0.00236648,0.002319555,0.000167886,0.04305264
0.05,0.6,0.1,0.2,0.75,0.95,0.9,0,0.55,0,0.6,0.8,0.4,0,1,0.9,7204,frame.07204.jpg,0.017304113,0.6686643,0.013111251,0.000249842,0.000379553,0.000807968,8.74E-05,0.2993956
0.100844,0.361443,0.0956025,0.232007,0.541569,0.569565,0.501363,0.138728,0.374845,0.0816045,0.451208,0.58529,0.284485,0.0816045,0.613286,0.599288,7205,frame.07205.jpg,0.003478408,0.82405293,0.017224668,0.000169454,0.000230861,0.000438896,1.73E-05,0.154387459
0.45,0.2,0.25,0.75,0.8,0.3,0.05,0.85,0.45,0.5,0.75,0.9,0.4,0.5,0.4,0.65,7206,frame.07206.jpg,0.003248346,0.868636966,0.021001207,0.000430122,0.000616738,0.000656955,1.88E-05,0.105390884
0.264686,0.131972,0.82076,0.0541166,0.140863,0.21946,0.000740907,0.872654,0.350692,0.695456,0.0541166,0.228351,0.650971,0.050412,0.0489302,0.310652,7207,frame.07207.jpg,0.004139462,0.9604925,0.012567809,0.000253417,0.00069154,0.001349705,3.09E-05,0.020474663
0.3,0.15,0.95,0.05,0.15,0.25,0,1,0.4,0.8,0.05,0.25,0.75,0.05,0.05,0.35,7208,frame.07208.jpg,0.002785755,0.9530002,0.01453153,0.000177769,0.000848253,0.000942697,3.28E-05,0.027681025
0.567438,0.425578,0.189146,0.283719,0.756583,0.520151,0.614724,0.520151,0,0,0.425578,0.898443,0.756583,0.425578,0.945729,0.567438,7209,frame.07209.jpg,0.15134038,0.7636371,0.018441375,0.001329228,0.001800909,0.001890272,0.0005395,0.06102121
0.6,0.45,0.2,0.3,0.8,0.55,0.65,0.55,0,0,0.45,0.95,0.8,0.45,1,0.6,7210,frame.07210.jpg,0.04042304,0.8541732,0.021204623,0.000635741,0.001221093,0.001076355,0.000155108,0.08111085
1,0.2,0.9,0,1,0.1,0.5,0.6,0.8,0.55,0,0.15,0.8,0.7,0.7,0.5,7211,frame.07211.jpg,0.012937057,0.9325245,0.01510882,0.000591619,0.001269121,0.000502422,5.34E-05,0.037012994
0.905548,0.18111,0.814993,0,0.905548,0.0905548,0.452774,0.543329,0.724439,0.498052,0,0.135832,0.724439,0.633884,0.633884,0.452774,7212,frame.07212.jpg,0.01823818,0.9050011,0.02863932,0.000854249,0.002104603,0.000595313,9.13E-05,0.04447597
0.55,0.9,0.45,0.1,0.75,0.1,0.45,1,0.85,1,0.9,0.25,0.65,0.7,0,0.55,7213,frame.07213.jpg,0.03425721,0.9057637,0.019984,0.00096905,0.00313261,0.001813472,0.000277821,0.033802126
0.388829,0.537859,0.2917,0.0866195,0.509521,0.0726069,0.284694,0.589447,0.557606,0.610466,0.565884,0.153492,0.440417,0.413664,0.0210188,0.388829,7214,frame.07214.jpg,0.006695418,0.873247147,0.013501699,0.000309641,0.00091572,0.002247028,0.00011149,0.102971844
0.95,0.15,0.4,0.4,1,0.2,0.3,0.05,0.85,0.35,0.55,0.1,0.85,0.05,0.3,0.95,7215,frame.07215.jpg,0.006845415,0.865949154,0.011960723,0.000109342,0.000288489,0.000218601,1.37E-05,0.114614584
0.0732262,0.439357,0.549197,0.219679,0.366131,0.256292,0.549197,0.292905,0.329518,0.329518,0.549197,0.146452,0.47597,0.402744,0.732262,0.549197,7216,frame.07216.jpg,0.005785746,0.854511261,0.022243446,0.000351294,0.000438236,0.000737788,2.50E-05,0.115907207
0.1,0.6,0.75,0.3,0.5,0.35,0.75,0.4,0.45,0.45,0.75,0.2,0.65,0.55,1,0.75,7217,frame.07217.jpg,0.021230383,0.891272545,0.02147249,0.001255895,0.003806525,0.003365631,0.00033807,0.057258442
0,0.3,0.25,0.6,0.4,0.1,0.85,0.4,0.3,0.6,0.25,0.05,0.05,0.9,0.3,0.05,7218,frame.07218.jpg,0.00380311,0.930634737,0.012847475,0.000479329,0.001388434,0.002220728,5.14E-05,0.04857477
0,0.3,0.25,0.6,0.4,0.1,0.85,0.4,0.3,0.6,0.25,0.05,0.05,0.9,0.3,0.05,7219,frame.07219.jpg,0.00380311,0.930634737,0.012847475,0.000479329,0.001388434,0.002220728,5.14E-05,0.04857477
1,0.25,0,0.15,0.7,0.9,0.65,0.75,0.8,0.85,0.05,0.3,0.55,0.85,0.05,0.3,7220,frame.07220.jpg,0.036299024,0.9129909,0.014351102,0.002335866,0.005973188,0.001319684,0.000356962,0.026373245
1,0.25,0,0.15,0.7,0.9,0.65,0.75,0.8,0.85,0.05,0.3,0.55,0.85,0.05,0.3,7221,frame.07221.jpg,0.036299024,0.9129909,0.014351102,0.002335866,0.005973188,0.001319684,0.000356962,0.026373245
0.3,1,0.9,0,0.15,0.95,0.9,0.15,1,0.55,0.85,0.15,0.1,0.45,0.65,0.85,7222,frame.07222.jpg,0.022159815,0.861821353,0.034122057,0.000402518,0.001048391,0.000378579,5.33E-05,0.08001393
0.288344,0.961146,0.865031,0,0.144172,0.913088,0.865031,0.144172,0.961146,0.52863,0.816974,0.144172,0.0961146,0.432516,0.647919,0.840148,7223,frame.07223.jpg,0.014070549,0.8668631,0.032322396,0.000410938,0.001036964,0.000327059,2.93E-05,0.08493975
0.75,0.3,0.35,0.9,0.05,0.6,1,0.95,0.85,0.8,0.75,0.2,0.5,0.7,0.95,0.9,7224,frame.07224.jpg,0.00929628,0.9061252,0.028430859,0.001124877,0.003377435,0.001132683,0.000103171,0.050409492
0.685956,0.274382,0.320113,0.823147,0.0457304,0.548765,0.914608,0.868877,0.777417,0.731686,0.685956,0.182922,0.457304,0.640225,0.868877,0.823147,7225,frame.07225.jpg,0.008513869,0.9230875,0.022725508,0.000400817,0.001432254,0.000376781,3.11E-05,0.04343222
0.7,1,1,0.55,0.65,0.2,0.9,0.5,0.8,0.05,0.1,0.7,0.65,0.35,0.95,0.4,7226,frame.07226.jpg,0.058642007,0.887773335,0.018463353,0.000773562,0.001760827,0.000766393,0.000171828,0.03164872
0.52734,0.761512,0.763299,0.408466,0.499629,0.164455,0.659626,0.38433,0.591696,0.0688144,0.0840146,0.532701,0.487119,0.270818,0.714143,0.305677,7227,frame.07227.jpg,0.003610364,0.8130667,0.022251071,9.33E-05,0.000218438,0.000263252,1.07E-05,0.160486192
0.4,0.8,0.85,0.15,0.65,0.5,0,0.5,0.15,0.9,0.3,0.55,0.3,0.4,0.5,0.35,7228,frame.07228.jpg,0.09100334,0.881338,0.01664255,0.000572142,0.001649457,0.000506343,9.43E-05,0.008193871
0.229396,0.306451,0.347504,0.0698374,0.35087,0.250564,0.12949,0.258181,0.123157,0.365705,0.231079,0.261148,0.223462,0.290333,0.258181,0.195961,7229,frame.07229.jpg,0.005615781,0.9181733,0.01263588,0.000280666,0.00072987,0.002651243,9.90E-05,0.059814204
0.55,0.1,0.25,0.1,0.75,0.45,0.85,0.5,0.45,0.25,0.8,0.4,0.75,0.95,0.5,0.45,7230,frame.07230.jpg,0.007062342,0.843582,0.02274527,0.002078088,0.003067608,0.002226068,0.000149407,0.119089216
0.380976,0.230696,0.305712,0.286771,0.449844,0.393271,0.381474,0.499274,0.225047,0.230945,0.350239,0.362036,0.431153,0.500021,0.256282,0.318505,7231,frame.07231.jpg,0.005044251,0.898250163,0.012027953,0.000351814,0.001106492,0.00120417,8.17E-05,0.08193349
0.65,0.55,0.65,0.7,0.7,0.75,0.45,1,0.3,0.45,0.4,0.7,0.65,0.7,0.35,0.55,7232,frame.07232.jpg,0.035073645,0.9087232,0.022732187,0.001328097,0.003854477,0.001234228,0.000181753,0.026872437
0.590653,0.391057,0.0766775,0.497709,0.529833,0.62963,0.384203,0.229162,0.566662,0.416326,0.0916648,0.561956,0.494282,0.59408,0.0561141,0.615921,7233,frame.07233.jpg,0.010710915,0.9374963,0.014358905,0.000876289,0.002974481,0.002114383,0.000242569,0.031226132
0.85,0.55,0.05,0.7,0.75,0.9,0.55,0.25,0.85,0.6,0.1,0.8,0.7,0.85,0.05,0.9,7234,frame.07234.jpg,0.036935818,0.8690048,0.033964135,0.003104761,0.008276229,0.002559823,0.000582249,0.04557221
0.95,1,0.25,0.7,0.75,0,0.4,0.55,0.85,0.45,0.7,0.1,0.25,0.25,1,0.55,7235,frame.07235.jpg,0.02359366,0.8615939,0.022888444,0.000272096,0.000619474,0.000186789,2.84E-05,0.09081721
0.95,1,0.25,0.7,0.75,0,0.4,0.55,0.85,0.45,0.7,0.1,0.25,0.25,1,0.55,7236,frame.07236.jpg,0.02359366,0.8615939,0.022888444,0.000272096,0.000619474,0.000186789,2.84E-05,0.09081721
0.85,0.5,0.25,0.75,0.35,0.6,0.4,0.5,0.4,0.4,0.1,0.6,0.25,0.25,0.75,0.4,7237,frame.07237.jpg,0.01711513,0.850909948,0.029723447,0.000157122,0.000356939,0.000142869,1.34E-05,0.101581164
0.556537,0.322602,0.193175,0.457824,0.222344,0.383645,0.278945,0.354476,0.270252,0.258661,0.107406,0.37785,0.210561,0.201868,0.486801,0.264456,7238,frame.07238.jpg,0.008718261,0.895467758,0.017180366,7.71E-05,0.000139835,0.000153372,9.10E-06,0.07825421
0.65,0.3,0.7,0,0.15,0.3,0.6,0.85,0.45,0.25,0.8,0.2,1,0.85,0.5,0.35,7239,frame.07239.jpg,0.006223082,0.8550527,0.021923285,0.001557093,0.002012391,0.002299846,0.00012411,0.110807478
0.336111,0.193384,0.370932,0.139871,0.189939,0.15453,0.270208,0.42877,0.274534,0.104168,0.378408,0.115971,0.49438,0.343293,0.208337,0.251516,7240,frame.07240.jpg,0.003232915,0.8556627,0.011577436,0.000124367,0.000276147,0.00094823,3.31E-05,0.1281451
0.55,0.5,0.65,0.9,0.85,0.25,0.25,0.65,0.65,0.05,0.45,0.25,0.7,0.1,0.1,0.75,7241,frame.07241.jpg,0.008607415,0.8771709,0.01770157,0.00017792,0.000554901,0.000599119,3.21E-05,0.095156044
0.727263,0.620248,0.110704,0.714995,0.469549,0.223604,0.0159571,0.0760963,0.145312,0.0377993,0.547841,0.258212,0.183111,0.144814,0.456285,0.39395,7242,frame.07242.jpg,0.033121716,0.8620547,0.010502251,0.000150537,0.000309282,0.000398551,5.36E-05,0.09340935
1,0.85,0.1,0.95,0.6,0.3,0,0.05,0.15,0.05,0.75,0.35,0.2,0.2,0.65,0.5,7243,frame.07243.jpg,0.053263407,0.7734058,0.022003029,0.000283193,0.000262912,0.000215356,4.97E-05,0.150516644
0.665786,0.24967,0.332893,0.208058,0.291281,0.332893,0.374505,0,0.0832232,0.707398,0.24967,0.124835,0.749009,0.24967,0.0416116,0.374505,7244,frame.07244.jpg,0.027300058,0.874932945,0.015197031,0.000939113,0.002764045,0.052392546,0.003919306,0.02255493
0.8,0.3,0.4,0.25,0.35,0.4,0.45,0,0.1,0.85,0.3,0.15,0.9,0.3,0.05,0.45,7245,frame.07245.jpg,0.04188556,0.9062812,0.017098092,0.000935209,0.002011237,0.011872464,0.001422094,0.018494181
0.95,1,0.85,0.85,0.85,0.05,0.8,1,0.8,0.5,0.4,0.85,0.75,0.45,0.5,0.5,7246,frame.07246.jpg,0.017276393,0.8628667,0.02563203,0.000621037,0.001207563,0.000323616,4.68E-05,0.09202585
0.95,1,0.85,0.85,0.85,0.05,0.8,1,0.8,0.5,0.4,0.85,0.75,0.45,0.5,0.5,7247,frame.07247.jpg,0.017276393,0.8628667,0.02563203,0.000621037,0.001207563,0.000323616,4.68E-05,0.09202585
0.95,0.75,0.5,0.2,0.75,0.6,0.1,0.75,0.75,0.55,0.25,0.5,0.2,0,0.75,0.2,7248,frame.07248.jpg,0.040852457,0.9074831,0.018331364,0.000265239,0.000858924,0.000191418,4.30E-05,0.03197452
0.935352,0.738436,0.49229,0.196916,0.738436,0.590749,0.0984581,0.738436,0.738436,0.54152,0.246145,0.49229,0.196916,0,0.738436,0.196916,7249,frame.07249.jpg,0.08134423,0.8850053,0.020218097,0.000174184,0.000668352,0.000106088,2.73E-05,0.012456472
0.3,0.5,0.5,0.35,0.35,0.65,0.8,0.95,0.7,1,0.3,0.5,0.4,0.65,0.75,0.75,7250,frame.07250.jpg,0.004876296,0.906537354,0.02327853,0.000380976,0.001153387,0.000467571,3.36E-05,0.0632723
0.277461,0.462436,0.462436,0.323705,0.323705,0.601166,0.739897,0.878628,0.64741,0.924871,0.277461,0.462436,0.369948,0.601166,0.693653,0.693653,7251,frame.07251.jpg,0.004702266,0.9095149,0.020553017,0.00028422,0.000767919,0.000429448,2.53E-05,0.063722916
0.5,0.25,0.8,0.3,0.5,0.85,0.9,0.9,0.2,0.35,0.7,0.6,1,0.75,0.45,0.9,7252,frame.07252.jpg,0.004986491,0.817703,0.026610894,0.001365936,0.002459122,0.003558448,0.00013864,0.14317745
0.462234,0.406134,0.269528,0.0573187,0.337222,0.170737,0.396978,0.146954,0.404915,0.0335352,0.16708,0.289655,0.299406,0.268309,0.185988,0.396978,7253,frame.07253.jpg,0.0028985,0.879077554,0.008868818,6.27E-05,0.000168409,0.000515159,1.59E-05,0.108392946
0.9,0.8,0.5,0.1,0.65,0.3,0.75,0.25,0.8,0.05,0.3,0.55,0.55,0.5,0.35,0.75,7254,frame.07254.jpg,0.017824346,0.8154497,0.015003966,0.000408925,0.000632938,0.001041797,9.74E-05,0.1495409
0.711201,0.423812,0.173156,0.328156,0.176182,0.250656,0.708175,0.0458108,0.30151,0.775588,0.454493,0.378001,0.622605,0.132389,0.292432,0.667407,7255,frame.07255.jpg,0.03236038,0.922296345,0.012285063,0.00022979,0.000656572,0.00052591,6.31E-05,0.03158282
0.85,0.5,0.2,0.4,0.2,0.3,0.85,0.05,0.35,0.95,0.55,0.45,0.75,0.15,0.35,0.8,7256,frame.07256.jpg,0.034406688,0.9304298,0.016488778,0.000251841,0.00091781,0.000416849,5.68E-05,0.017031375
0.682797,0.731568,0.487712,0.536483,0.438941,0.536483,0.243856,0.292627,0.438941,0.926653,0.731568,0.195085,0,0.243856,0.829111,0.634026,7257,frame.07257.jpg,0.017947022,0.926704,0.02298585,0.000280927,0.000870255,0.000327219,3.66E-05,0.030848093
0.7,0.75,0.5,0.55,0.45,0.55,0.25,0.3,0.45,0.95,0.75,0.2,0,0.25,0.85,0.65,7258,frame.07258.jpg,0.078156345,0.8810291,0.02001834,0.00035465,0.001025864,0.00032359,6.13E-05,0.01903079
0.35,0.1,0.15,0.6,0.6,0.6,0.5,0.85,0.65,0.5,0.85,0.35,0.1,0,0.65,0.6,7259,frame.07259.jpg,0.004152871,0.8648116,0.011934945,0.00025885,0.000586178,0.000648251,3.11E-05,0.117576182
0.349621,0.0998918,0.149838,0.599351,0.599351,0.599351,0.499459,0.849081,0.649297,0.499459,0.849081,0.349621,0.0998918,0,0.649297,0.599351,7260,frame.07260.jpg,0.005145438,0.9122825,0.016908513,0.000174452,0.000635537,0.000426681,1.78E-05,0.0644091
0.2,0.75,0.2,0.2,0.2,0.75,0.35,0.8,0.2,0.8,0.3,0.95,0.25,0.05,0.8,0.1,7261,frame.07261.jpg,0.017485794,0.958074033,0.013121408,0.000144262,0.000515661,0.000237007,2.79E-05,0.010393974
0.211756,0.567729,0.302298,0.0306716,0.513562,0.235741,0.114037,0.152867,0.302298,0.696119,0.287453,0.658762,0.400508,0.0680293,0.575397,0.256781,7262,frame.07262.jpg,0.02996125,0.8692786,0.015134456,0.000361115,0.000572557,0.001230095,0.000116054,0.083345875
0.3,0.75,0.45,0,0.8,0.2,0.1,0.05,0.45,0.95,0.4,0.85,0.6,0.1,0.75,0.4,7263,frame.07263.jpg,0.06248682,0.8970851,0.02677545,0.000395308,0.001204523,0.000231523,4.22E-05,0.011779057
0.0937623,0.140644,0.562574,0.843861,0.937623,0.0468812,0.42193,0.281287,0.890742,0.375049,0.468812,0.468812,0.843861,0.562574,0.134665,0.978526,7264,frame.07264.jpg,0.000697549,0.8581654,0.01173604,0.000109735,0.000363012,0.000882466,8.43E-06,0.1280374
